cik,company_name,ticker
1534154,,AUID
1534248,,CMMB
1534254,,CION
1534281,,MBUMY
1534281,,MBUMF
1534504,,PBF
1534525,,XBIO
1534675,,TGLS
1534701,,PSX
1534708,,EAST
1534880,,ISD
1534969,,SERA
1535079,,MCCX
1535527,,CRWD
1535628,,CAIXY
1535628,,CIXPF
1535665,,RBNK
1535778,,MSCF
1535929,,VOYA
1535929,,VOYA-PB
1535955,,LPCN
1536089,,VRVR
1536196,,CANF
1536394,,USLG
1537028,,ICDI
1537028,,ICD
1537054,,GOGO
1537137,,SLI
1537435,,TGEN
1537561,,ARTH
1538118,,YKLTY
1538118,,YKLTF
1538210,,NEXI
1538217,,SRAX
1538263,,HTBI
1538379,,IBTA
1538495,,ETST
1538495,,UNOV
1538716,,OPRT
1538847,,GLDG
1538849,,CAPL
1539029,,CLSD
1539190,,SPPP
1539337,,JRI
1539638,,TFIN
1539638,,TFINP
1539680,,HMMR
1539838,,FANG
1539850,,STCB
1539894,,AFHIF
1540013,,QIPT
1540159,,EDSA
1540615,,PUGE
1540684,,ATLX
1541119,,SFBC
1541157,,AKTX
1541309,,CSXXY
1541309,,CRSLF
1541401,,ESRT
1543151,,UBER
1543268,,BETSF
1543418,,TMQ
1543623,,UCLE
1543637,,NUMD
1543652,,FFLO
1543726,,NHNKY
1543726,,NHNKF
1003935,,NICE
1003935,,NCSYF
1004315,,NGG
1004315,,NGGTF
1004315,,NEWEN
1004315,,NMKBP
1004315,,NMKCP
1004315,,NMPWP
1004434,,AMG
1004434,,MGR
1004434,,MGRB
1004434,,MGRD
1004434,,MGRE
1004530,,MPVDF
1004702,,OCFC
1004702,,OCFCP
1004724,,RHE
1004724,,RHE-PA
1004724,,RHEPB
1004980,,PCG
1004980,,PCG-PA
1004980,,PCG-PB
1004980,,PCG-PE
1004980,,PCG-PD
1004980,,PCG-PC
1004980,,PCG-PH
1004980,,PCG-PG
1004980,,PCG-PI
1004989,,SGRP
1005101,,MGLD
1005210,,SPH
1005229,,CMCO
1005284,,OLED
1005286,,LFCR
1005516,,BOSC
1005731,,IDT
1005757,,CSGS
1005817,,TMP
1006028,,PURE
1006045,,IRIX
1006281,,PLX
1006655,,EPM
1006830,,CBKM
1006837,,VATE
1007019,,JVA
1544206,,CGBD
1544206,,CGBDL
1544227,,TPST
1544400,,NFTN
1544522,,FRSH
1545224,,SILEF
1545460,,OLCLY
1545460,,OLCLF
1545654,,ALEX
1545772,,BPYPP
1545772,,BPYPM
1545772,,BPYPN
1545772,,BPYPO
1545851,,VRN
1546066,,PBA
1546066,,PBNAF
1546066,,PMBPF
1546066,,PMMBF
1546066,,PPLAF
1546066,,PPLOF
1546296,,IPDN
1546354,,DUFRY
1546354,,DFRYF
1546383,,JXJT
1546417,,BLMN
1546429,,BGB
1546538,,BTSGY
1546538,,BTGRF
1546538,,BTGWF
1546538,,BTLWF
1546538,,BTSWF
1546652,,OUNZ
1546853,,SKKY
1547158,,NDP
1547341,,CTR
1547459,,NGVC
1547521,,BBUZ
1547546,,LFT
1547546,,LFT-PA
1547660,,VSOLF
1547705,,BLFR
1547873,,PTCAY
1547873,,PTPIF
1547903,,NMIH
1547994,,JPI
1548717,,LDP
1549084,,EKSO
1549107,,MANU
1549145,,BIOF
1549346,,SSTK
1549595,,NRIX
1549631,,QURT
1549802,,JD
1549802,,JDCMF
1549966,,SAMG
1550020,,EWLL
1550453,,TRLI
1550453,,TRIC
1550453,,TRLC
1550695,,PFMT
1550913,,AENPP
1550913,,MKZR
1551047,,TIPLX
1551152,,ABBV
1551182,,ETN
1551206,,HGLD
1551306,,PGNY
1551887,,DUSYF
1551901,,SCM
1551986,,NMTRQ
1552000,,MPLX
1552000,,MPLXP
1552033,,TRU
1552189,,PLSH
1552198,,WHF
1552198,,WHFCL
1552275,,SUN
1552358,,CGSI
1552670,,TAOP
1552797,,DKL
1552800,,TTSH
1553079,,ESBA
1553079,,FISK
1553079,,OGCP
1553264,,APSI
1553404,,PGTK
1553643,,RLMD
1553788,,SBEV
1553788,,SBEV-WT
1553846,,RDHL
1554625,,PRIF-PD
1554625,,PRIF-PF
1554625,,PRIF-PG
1554625,,PRIF-PH
1554625,,PRIF-PI
1554625,,PRIF-PJ
1554625,,PRIF-PK
1554625,,PRIF-PL
1554697,,GHY
1554818,,AUUD
1554818,,AUUDW
1554859,,SMLR
1007273,,BKSC
1007587,,KVHI
1008586,,STRM
1008653,,EMAX
1008654,,TUP
1008848,,ACORQ
1009001,,CCJ
1555017,,SKYI
1555074,,AAMC
1555214,,WLYW
1555279,,MASS
1555280,,ZTS
1555812,,SMKUY
1555812,,SMKUF
1555972,,STCC
1556179,,RMRI
1556263,,SYRS
1556266,,BYU
1556593,,RITM
1556593,,RITM-PA
1556593,,RITM-PB
1556593,,RITM-PC
1556593,,RITM-PD
1556727,,FNWB
1556739,,THRY
1556801,,MYCB
1556898,,THPTF
1557265,,PIIVX
1557376,,ZEOX
1557523,,PGZ
1557746,,ACRS
1557798,,CIIT
1557860,,GLOB
1558569,,ISPC
1558583,,FUVV
1558740,,WNLV
1558812,,MEJHY
1558812,,MEJHF
1558924,,PKKFF
1559053,,PRTA
1559157,,SSOK
1559172,,DPWW
1559356,,BTAX
1559432,,TXO
1559444,,FAURY
1559444,,FURCF
1559720,,ABNB
1559865,,EVTC
1559991,,DFP
1559998,,VINO
1560143,,WYTC
1560241,,GTHX
1560258,,ECOR
1560293,,TNON
1560293,,TNONW
1560327,,RPD
1560385,,LSXMA
1560385,,FWONB
1560385,,FWONK
1560385,,FWONA
1560385,,LSXMB
1560385,,LSXMK
1560385,,LLYVA
1560385,,LLYVB
1560385,,LLYVK
1560672,,EARN
1561032,,HTIA
1561032,,HLTC
1561032,,HTIBP
1561180,,PQEFF
1561550,,DDOG
1561680,,TPH
1561880,,LEAI
1561894,,HASI
1561921,,TELA
1562051,,NML
1562088,,DUOL
1562151,,CWGL
1562401,,AMH
1562401,,AMH-PH
1562401,,AMH-PG
1562463,,INBK
1562463,,INBKZ
1562476,,TMHC
1562528,,FBRT
1562528,,FBRT-PE
1562733,,SNYR
1562818,,BIT
1563190,,COMP
1563298,,EAWD
1563411,,CSTM
1563568,,EVTV
1563577,,GRTX
1563665,,HRGN
1563696,,ETX
1563880,,TRVI
1564180,,KNOP
1564408,,SNAP
1564538,,GRP-UN
1564618,,IBTX
1564708,,NWSA
1564708,,NWS
1564824,,ALLK
1564902,,PRKS
1565025,,ABEV
1565146,,GULTU
1565228,,VISL
1565381,,DMB
1565687,,INTA
1009829,,JAKK
1009891,,AIRI
1009919,,IVHI
1009922,,NSFDF
1010000,,RUPRF
1010086,,SIGA
1010134,,ICTSF
1010470,,PROV
1011060,,NORD
1011509,,AUMN
1011662,,GDSI
1012019,,RUSHA
1012019,,RUSHB
1012037,,CODYY
1012037,,CODGF
1012100,,SEE
1012139,,GNGYF
1566044,,VYNE
1566243,,ARAT
1566388,,DSL
1566469,,NHIQ
1566610,,VERB
1566826,,LGMK
1567094,,CNH
1567172,,JGSMY
1567172,,JGSHF
1567264,,INTS
1567514,,ITCI
1567526,,IHICY
1567526,,IHICF
1567529,,KMDA
1567569,,FPF
1567683,,CWEN
1567683,,CWEN-A
1567900,,BLBX
1567924,,MIESY
1567924,,MIESF
1567925,,SILA
1568100,,PD
1568194,,FSCO
1568385,,BMTM
1568628,,BQST
1568651,,OSCR
1568969,,APYP
1569187,,AHH
1569187,,AHH-PA
1569340,,CLCS
1569345,,CXM
1569650,,OZK
1569650,,OZKAP
1569994,,WSBF
1570132,,ANVI
1570187,,OSTIY
1570562,,EOLS
1570585,,LBTYA
1570585,,LBTYB
1570585,,LBTYK
1570827,,VCTR
1570843,,GEBRF
1570937,,ATAO
1571123,,SAIC
1571283,,REXR
1571283,,REXR-PB
1571283,,REXR-PC
1571329,,LRFC
1571776,,CHMI
1571776,,CHMI-PB
1571776,,CHMI-PA
1571934,,SNPX
1571949,,ICE
1571996,,DELL
1572334,,VABK
1572386,,GWTI
1572565,,INQD
1572616,,GUTS
1572694,,GSBD
1573221,,REAL
1573516,,MUSA
1574085,,BHR
1574085,,BHR-PD
1574085,,BHR-PB
1574094,,RNXT
1574197,,FPH
1574232,,ADXN
1574235,,PULM
1574565,,EVGN
1575142,,BDPT
1575295,,ALID
1575311,,DTLAP
1575420,,BIIO
1575515,,SFM
1575659,,RTSL
1575793,,WATT
1575828,,XPRO
1575858,,PUBC
1575965,,GLPI
1576018,,SPNT
1576018,,SPNT-PB
1576018,,SSPFF
1576197,,SENR
1576280,,GH
1576427,,CRTO
1576789,,WIX
1576873,,ABAT
1576885,,ABOS
76334,,PH
76605,,PATK
77360,,PNR
77476,,PEP
77543,,TPC
78003,,PFE
78128,,WTRG
78150,,PHI
78150,,PHTCF
78239,,PVH
78749,,AGYS
78814,,PBI
78814,,PBI-PB
78890,,BCO
79282,,BRO
79661,,PRSI
79879,,PPG
80035,,PLPC
80172,,NPK
80420,,POWL
80424,,PG
80661,,PGR
81023,,PNMXO
81362,,KWR
81955,,RAND
82020,,USLM
82473,,IHT
82811,,RRX
83350,,RSRV
84112,,RSKIA
84129,,RADCQ
84246,,RLI
84748,,ROG
84839,,ROL
85535,,RGLD
85961,,R
86115,,SFES
86312,,TRV
87050,,NEON
87347,,SLB
87802,,SCND
88000,,SLGD
88000,,SLGDD
88121,,SEB
88205,,SPXC
88941,,SMTC
88948,,SENEA
88948,,SENEB
88948,,SENEL
88948,,SENEM
89089,,SCI
89140,,SVT
89439,,MLI
89800,,SHW
90168,,SIF
90498,,SFNC
90896,,SKY
91142,,AOS
91419,,SJM
91440,,SNA
91576,,KEY
91576,,KEY-PK
91576,,KEY-PJ
91576,,KEY-PI
91576,,KEY-PL
91668,,SODI
91767,,SON
91847,,SOR
92103,,SCE-PG
92103,,SCE-PH
92103,,SCE-PJ
92103,,SCE-PK
92103,,SCE-PL
92103,,SCE-PM
92103,,SCE-PN
92108,,SOCGP
92108,,SOCGM
92122,,SO
92122,,SOJC
92122,,SOJD
92122,,SOJE
92230,,TFC
92230,,TFC-PI
92230,,TFC-PO
92230,,TFC-PR
92380,,LUV
93314,,VNRX
93389,,SMP
93410,,CVX
93556,,SWK
93751,,STT
93751,,STT-PG
94049,,SCL
94344,,STC
94845,,LEVI
95029,,RGR
95552,,SUP
95574,,SGC
1012477,,AVDL
1013131,,BVN
1013237,,FDS
1013272,,NWFL
1013462,,ANSS
1013488,,BJRI
1013605,,PDS
1013706,,WHLM
1013857,,PEGA
1013871,,NRG
1013880,,TTEC
1013934,,STRA
1014052,,DTGI
1014111,,GLAE
1576940,,CCS
1576942,,SFIX
1577134,,TFSA
1577351,,XYLB
1577437,,ASC
1577445,,ODYS
1577526,,AI
1577552,,BABA
1577552,,BABAF
1577552,,BBAAY
1577670,,LADR
1577916,,PINC
1578348,,ICMB
1578453,,DLNG
1578453,,DLNG-PA
1578453,,DLNG-PB
1578732,,MMI
1578987,,BANX
1579026,,TOWTF
1579091,,CART
1579157,,VNCE
1579214,,EEX
1579241,,ALLE
1579298,,BURL
1579428,,AXSM
1579684,,GCI
1579733,,VITL
1579877,,OUT
1580063,,BIOR
1580149,,BIVI
1580262,,RTON
1580345,,TPVG
1580490,,IONI
1580560,,FLYW
1580670,,LGIH
1580808,,ATEN
1580864,,VRM
1580905,,IBP
1581005,,SRRIX
1581068,,BRX
1581091,,RMAX
1581178,,EPRX
1581280,,TWST
1581285,,BCUCY
1581285,,BCUCF
1581760,,LIF
1581760,,LIFX
1581804,,NVGS
1581990,,PAGP
1582249,,RASP
1582313,,XENE
1582554,,MTNB
1582581,,VJTTY
1582961,,DOCN
1582982,,CCLD
1582982,,CCLDO
1582982,,CCLDP
1583107,,TBPH
1583648,,PIRS
1583708,,S
1583771,,HEPA
1583771,,CTRVP
1584207,,OMF
1584371,,ICCM
1584480,,LAAB
1584509,,ARMK
1584547,,GP
1584549,,VFF
1584618,,ACRL
1584693,,HITC
1584751,,TLIS
1584754,,AKTS
1584831,,OXBR
1584831,,OXBRW
1585364,,PRGO
1585380,,INKW
1585389,,STSFF
1585389,,SSST
1585521,,ZM
1585608,,JAGX
1585689,,HLT
1585855,,GGZ
1586454,,PMHG
1586495,,LTES
1586554,,CBDY
1587523,,KN
1587732,,OGS
1014473,,VRSN
1014739,,OPCH
1014763,,AIMD
1014763,,AIMDW
1015155,,CTHR
1015328,,WTFC
1015328,,WTFCM
1015328,,WTFCP
1015383,,POWW
1015383,,POWWP
1015647,,AAUAF
1015650,,SKM
1015739,,AWRE
1015820,,QGEN
1015922,,CHKP
1016178,,CARV
1016281,,CSV
1016504,,INBP
1587987,,NEWT
1587987,,NEWTI
1587987,,NEWTG
1587987,,NEWTZ
1588014,,ADMQ
1588084,,TANH
1588272,,NXPT
1588489,,GBTC
1588823,,TFII
1588837,,LMRMF
1588837,,LMRMD
1588978,,PRCT
1589061,,GYRO
1589149,,GWAV
1589150,,RGBP
1589150,,RGBPP
1589361,,WTRV
1589361,,WTRVW
1589526,,BLBD
1590364,,FTAI
1590364,,FTAIM
1590364,,FTAIN
1590364,,FTAIO
1590364,,FTAIP
1590418,,FCUV
1590496,,AKOM
1590560,,QURE
1590584,,CVEO
1590695,,TLCC
1590714,,ESI
1590715,,AREC
1590715,,ARECW
1590717,,CTRE
1590750,,VRDN
1590877,,RGNX
1590895,,CZR
1590955,,PAYC
1590976,,MBUU
1591165,,IVRN
1591565,,BLYQ
1591587,,AMK
1591588,,AMRK
1591670,,FPI
1591698,,PCTY
1591890,,FGF
1591890,,FGFPP
1591913,,IPSI
1591956,,ANY
1592000,,ENLC
1592057,,EVA
1592386,,VIRT
1592438,,ROYMY
1592438,,ROYMF
1592560,,TCTM
1593001,,NGTF
1593184,,BRGX
1593204,,ADAD
1593222,,CIO
1593222,,CIO-PA
1593275,,HG
1593538,,NAVI
1593538,,JSM
1593548,,AGS
1593549,,NUGN
1593773,,KGNR
1593773,,AMJT
1593899,,AVIR
1593984,,MDWD
1594204,,RBTK
1594805,,SHOP
1594968,,VEST
1595097,,CRBP
1595248,,GNPX
1595353,,GLMD
1595527,,NYC
1595761,,WB
1595974,,MGNI
1596062,,QBIO
1596532,,ANET
1596783,,CTLT
1596812,,ENLV
1596856,,LEJU
1596961,,RMBL
1596967,,MC
1596993,,LPG
1597033,,SABR
1597095,,TOUR
1597264,,BPMC
1597313,,VRAYQ
1597553,,SAGE
1597672,,RYAM
1597835,,CMCM
1597846,,GRNQ
1597892,,JRSS
1598110,,CYBR
1598323,,ACMB
1598428,,MTUS
1598599,,IPHA
1598599,,IPHYF
1598646,,NERV
1598655,,GLOP-PB
1598655,,GLOP-PC
1598655,,GLOP-PA
1598665,,HRTG
1598981,,SKYX
1016708,,RCAR
1016838,,RDCM
1017303,,TACT
1017413,,CNQ
1017491,,SEEL
1017655,,PAYD
1018164,,WLFC
1018399,,EBTC
1018724,,AMZN
1018735,,NYMXF
1599117,,MNTR
1599298,,SMMT
1599407,,EFSH
1599617,,DNOW
1599901,,RNA
1600033,,ELF
1600132,,BLPH
1600438,,GMS
1600620,,AUPH
1600626,,PKST
1600641,,DIBS
1600983,,KSCP
1601046,,KEYS
1601072,,AY
1601280,,MDXL
1601485,,ELTX
1601548,,VVX
1601712,,SYF
1601712,,SYF-PA
1601712,,SYF-PB
1601830,,RXRX
1601936,,CYTO
1602065,,VNOM
1602078,,NMRD
1602409,,FNGR
1602584,,CCD
1602658,,ISTR
1602842,,MOGO
1603016,,HMLPF
1603145,,NEP
1603207,,NTBL
1603345,,AGTX
1603454,,CELC
1603652,,ULY
1603756,,AXNX
1603793,,NRIS
1603923,,WFRD
1603978,,AQB
1603993,,NISN
1604028,,WMS
1604174,,ECC
1604174,,ECCX
1604174,,ECCC
1604174,,ECCF
1604174,,ECC-PD
1604174,,ECCV
1604174,,ECCW
1604191,,ENTO
1604464,,ATRA
1604477,,SQZB
1604481,,CMBT
1604522,,THQ
1604665,,WLKP
1604778,,QRVO
1604821,,NTRA
1604868,,GRWG
1604950,,SCPH
1605057,,VMNT
1605301,,CBFV
1605331,,ABQQ
1605481,,NGLD
1605484,,STLA
1605607,,PGRE
1605888,,ATLN
1605888,,SQLLW
1606163,,LMB
1606268,,VIASP
1606366,,LOCO
1606498,,AVNS
1606698,,ALPP
1606745,,LTRPA
1606745,,LTRPB
1606757,,KE
1606909,,PANL
1607004,,MRNJ
1607678,,VKTX
1607679,,CANQF
1607939,,UDMY
1607962,,LFWD
1607997,,NMS
1608016,,PSOIX
1608092,,KITL
1608390,,AFMD
1608741,,QQQX
1608742,,DIAX
1609065,,PBHC
1609139,,INND
1609139,,INNDD
1609151,,WEAV
1609253,,CRC
1609253,,CRCQW
1609258,,PTCO
1609436,,MEXGF
1609550,,INSP
1609711,,GDDY
1609804,,OEC
1609809,,MCRB
1609988,,FLCX
1610250,,BOOT
1018840,,ANF
1018963,,ATI
1018979,,AMSF
1019034,,BKYI
1019671,,SEAC
1019849,,PAG
1020214,,CERS
1020569,,IRM
1020710,,DXPE
1020859,,UNFI
1021020,,OEZVY
1021020,,OEZVF
1610520,,UBS
1610590,,CHEK
1610601,,MOMO
1610618,,CDTX
1610682,,USDP
1610718,,ODRS
1610820,,BCTX
1610820,,BCTXW
1610853,,HSDT
1610853,,HSDTW
1610940,,BDRY
1610940,,BWET
1611005,,KEN
1611052,,PCOR
1611282,,BABY
1611547,,UE
1611647,,FRPT
1611746,,SPRC
1611747,,SCNI
1611842,,PYPD
1611852,,RAHGF
1611983,,LBRDA
1611983,,LBRDB
1611983,,LBRDK
1611983,,LBRDP
1612042,,ASND
1612630,,JYNT
1612720,,NEXT
1612851,,PLYN
1612940,,PRQR
1613103,,MDT
1613780,,DBVT
1613895,,BMXC
1613979,,ZPHYF
1614067,,ARDS
1614178,,YEXT
1614556,,STAL
1614744,,PPBT
1614806,,AJX
1615063,,INSE
1615165,,VERI
1615219,,SLRX
1615903,,IFS
1615905,,JGH
1616000,,XHR
1616037,,XILSX
1616156,,WEWA
1616262,,RMCF
1616291,,JPPYY
1616318,,VSTO
1616533,,SGH
1616543,,SENS
1616678,,BST
1616707,,W
1616736,,ALPC
1616788,,LGYV
1616862,,AXTA
1617242,,KRNY
1617406,,PK
1617553,,ZIP
1617640,,ZG
1617640,,Z
1617669,,UFABQ
1617765,,LNDZF
1617867,,AMIX
1618181,,GLDM
1618500,,XYLO
1618563,,NSA
1618563,,NSA-PA
1618563,,NSA-PB
1618673,,PFGC
1618732,,NTNX
1618755,,RSTRF
1618756,,QSR
1618835,,EVFM
1618921,,WBA
1619096,,SNTW
1619227,,CLOW
1619312,,LTSV
1619544,,JFU
1619762,,IGT
1619856,,CRBU
1619954,,INOV
1620179,,XELA
1620179,,XELAP
1620280,,UNIT
1620393,,NXRT
1620459,,JRVR
1620463,,ATHA
1620533,,SHAK
1620737,,OGI
1620749,,PHCI
1621221,,ARTL
1621221,,ATLEW
1621227,,ADAP
1621434,,BSM
1021162,,TGI
1021561,,NUS
1021635,,OGE
1021860,,NOV
1021917,,AWCA
1022079,,DGX
1022321,,GEL
1022408,,PLUS
1022505,,SDCH
1022652,,INSG
1022671,,STLD
1022837,,SMFG
1022837,,SMFNF
1022899,,PTIX
1022899,,PTIXW
1023024,,ANIP
1023128,,LAD
1023313,,FORR
1621459,,DIMR
1621563,,SUM
1621672,,SLE
1621832,,AQMS
1621906,,WSTRF
1622057,,NBIO
1622148,,HGLB
1622194,,DEA
1622229,,COGT
1622244,,OWPC
1622345,,POLA
1622408,,FRFR
1622536,,TLN
1622879,,SHWZ
1622996,,ACBM
1623360,,MRGE
1623526,,STOK
1623590,,FINR
1623925,,AM
1624140,,COTI
1624322,,BFST
1624326,,PAVM
1624326,,PAVMZ
1624512,,BOXL
1624517,,YCRM
1624794,,CSWI
1624985,,XNDA
1625101,,PLSE
1625278,,NRDS
1625288,,NXEN
1625297,,INDV
1625414,,BZUN
1625414,,BAZNF
1625641,,LAW
1625791,,KRNT
1626115,,PJT
1626450,,BIGC
1626644,,ODYY
1626745,,FVTI
1626878,,XBIT
1626971,,CRVS
1627041,,VCOR
1627223,,CC
1627272,,OR
1627281,,CLLS
1627282,,CWD
1627469,,PTZH
1627475,,UPWK
1627480,,PVNNF
1627554,,PDRO
1627606,,DTEAF
1627854,,DCF
1628040,,RCIAX
1628063,,SRG
1628063,,SRG-PA
1628171,,RVMD
1628171,,RVMDW
1628369,,CWK
1628808,,PROF
1628908,,EVH
1628945,,HLTHQ
1629019,,MBIN
1629019,,MBINM
1629019,,MBINN
1629019,,MBINO
1629205,,IVBT
1629210,,PZG
1629665,,MULG
1630113,,BTCY
1630176,,HYEX
1630212,,ALBT
1630472,,TRTX
1630472,,TRTX-PC
1630627,,TMCI
1630805,,BW
1630805,,BWNB
1630805,,BW-PA
1630805,,BWSN
1631282,,DTSS
1631463,,BRLL
1631487,,CLGN
1631569,,CHCT
1631574,,WVE
1631596,,KREF
1631596,,KREF-PA
1631761,,YRD
1632121,,BLNC
1632127,,CABO
1023459,,SLP
1023512,,DRD
1023512,,DRDGF
1023514,,HMY
1023514,,HGMCF
1023549,,XTLB
1023731,,EGHT
1023994,,SGBX
1024305,,COTY
1024478,,ROK
1024672,,ELTK
1024795,,HLIO
1632790,,ENR
1632970,,AHR
1633273,,TLIF
1633336,,CCAP
1633336,,FCRX
1633369,,CAST
1633438,,AZREF
1633441,,SECOY
1633917,,PYPL
1633931,,BLD
1633932,,EPIX
1633978,,LITE
1634117,,BNED
1634293,,EXDW
1634394,,RSCI
1634447,,ISUNQ
1634997,,AGR
1635077,,ACON
1635077,,ACONW
1635088,,ROIV
1635282,,RMNI
1635327,,FLUT
1635729,,EQTRF
1635977,,THW
1636051,,FUST
1636222,,WING
1636282,,SYRE
1636289,,ACV
1636422,,HCAT
1636519,,MSGS
1636639,,FIHL
1636651,,OVID
1637147,,ZSPC
1637207,,PLNT
1637459,,KHC
1637715,,RPHM
1637810,,FSV
1637866,,DGWR
1637873,,ACVA
1638097,,ENTX
1638287,,NRBO
1638290,,MCFT
1638833,,SGRY
1638911,,USDR
1639068,,HBUV
1639142,,AETHF
1639300,,OLLI
1639438,,CAVA
1639691,,LIVN
1639825,,PTON
1639877,,GSM
1639920,,SPOT
1640043,,PXS
1640043,,PXSAP
1640043,,PXSAW
1640147,,SNOW
1640251,,WINSF
1640266,,VYGR
1640384,,LMFA
1640428,,EVER
1641229,,FFMGF
1641281,,BOLT
1641398,,GDC
1641489,,VTVT
1641601,,RVRF
1641614,,PMTS
1641631,,XAIR
1641751,,BBRW
1642122,,AC
1642159,,SIGY
1642178,,AGNPF
1642365,,ALTB
1642375,,GHSI
1642380,,OCX
1642896,,IOT
1643154,,ITHUF
1643301,,AVRW
1643303,,NNDM
1643615,,MEG
1643715,,LISMF
1643721,,LBUY
1025378,,WPC
1025771,,WHLT
1025835,,EFSC
1025835,,EFSCP
1025996,,KRC
1026214,,FMCC
1026214,,FMCCT
1026214,,FREJO
1026214,,FMCCG
1026214,,FMCCI
1026214,,FMCCJ
1026214,,FMCKI
1026214,,FMCCL
1026214,,FMCKL
1026214,,FMCCS
1026214,,FMCCO
1026214,,FMCKN
1026214,,FREJN
1026214,,FMCCN
1026214,,FMCKO
1026214,,FMCKJ
1026214,,FMCKM
1026214,,FREGP
1026214,,FMCCH
1026214,,FMCCK
1026214,,FMCCP
1026214,,FMCCM
1026214,,FMCKP
1026214,,FMCKK
1026214,,FREJP
1026655,,CMT
1026662,,CLWT
1026785,,HIHO
1026980,,APWC
1643918,,BDRX
1643953,,PRPL
1643988,,LPTV
1644378,,RMR
1644488,,SHRG
1644771,,RSF
1644771,,RMPL-P
1644903,,YCBD
1644903,,YCBD-PA
1644963,,ATXI
1645070,,STER
1645113,,NVCR
1645155,,WBSR
1645260,,TOMDF
1645460,,CUE
1645469,,MNPR
1645590,,HPE
1645666,,KZR
1645873,,MDV
1645873,,MDV-PA
1646188,,ONDS
1646972,,ACI
1647088,,WSC
1647639,,UPST
1647822,,SVMB
1648087,,AREB
1648087,,AREBW
1648257,,HCM
1648257,,HMDCF
1648365,,TMNA
1648416,,RACE
1648636,,TRLEF
1648903,,FIFG
1648960,,DATS
1648960,,DATSW
1649009,,SYTA
1649009,,SYTAW
1649094,,PCVX
1649096,,CLPR
1649313,,BWLP
1649739,,BAFN
1649744,,DLTH
1649749,,FBK
1649752,,NMG
1649904,,RYTM
1649989,,OTLK
1650101,,ATXG
1650107,,CCEP
1650132,,FCPT
1650164,,TOST
1650287,,QYOUF
1650372,,TEAM
1650575,,BRQSF
1650648,,FDMT
1650664,,EDIT
1650696,,LSF
1650729,,SITE
1651166,,GSBX
1651308,,BGNE
1651308,,BEIGF
1651311,,MRUS
1651407,,CKPT
1651562,,COUR
1651625,,ACIU
1651717,,NOMD
1651721,,GIPR
1651721,,GIPRW
1651932,,XITO
1651944,,DMTKQ
1651944,,DMTWQ
1651958,,EOSS
1651992,,ASFT
1652044,,GOOGL
1652044,,GOOG
1652130,,NTLA
1652452,,CXXMF
1652535,,ICHR
1652539,,SNRG
1652561,,DQWS
1652935,,ACTU
1652958,,EDGM
1653087,,ALEC
1653242,,NTB
1653247,,ASAPQ
1653384,,RWAY
1653384,,RWAYL
1653384,,RWAYZ
1653477,,NGVT
1653482,,GTLB
1653558,,PRTH
1653558,,PRTHU
1653606,,EHVVF
1653653,,RRR
1653821,,CENBF
1653909,,BIRD
1654126,,ZIM
1654595,,MDRR
1654595,,MDRRP
1654672,,PNPL
1654795,,BBU
1655050,,BCSF
1655075,,AFIIQ
1655099,,RA
1027552,,BSAC
1027664,,ESLT
1027838,,TCMD
1028357,,BITTF
1028918,,PPBI
1029125,,PBLA
1029142,,DVAX
1029145,,GOGL
1029199,,EEFT
1655210,,BYND
1655759,,ARVN
1655888,,OBDC
1655891,,TRMD
1655923,,ACOGF
1656081,,DAVA
1656472,,CRON
1656501,,BWMY
1656634,,GRTS
1657045,,CHMX
1657214,,ILAL
1657312,,VRNA
1657573,,XMTR
1657642,,SLBK
1657788,,KRP
1657853,,HTZ
1657853,,HTZWW
1658247,,CRNX
1658521,,MTPP
1658551,,AMLX
1658566,,PR
1658645,,LENDX
1658678,,BSEM
1659166,,FTV
1659183,,NDVNQ
1659207,,FLLZ
1659323,,ITRM
1659352,,CDAKQ
1659494,,COE
1659520,,SILV
1659617,,MBRX
1659939,,ENIC
1660046,,IMRN
1660134,,OKTA
1660280,,TENB
1660334,,VRCA
1660734,,TRTN-PA
1660734,,TRTN-PB
1660734,,TRTN-PC
1660734,,TRTN-PD
1660734,,TRTN-PE
1661039,,TPTW
1661053,,NVNO
1661053,,NVNBW
1661059,,NXTC
1661166,,LGCP
1661181,,ORGO
1661460,,PSTX
1661600,,SATT
1661779,,STGC
1661998,,QTTB
1662574,,GROM
1662574,,GROMW
1662579,,CCCC
1662684,,KULR
1662774,,QNCX
1662972,,BSTT
1662991,,SEZL
1663038,,QTZM
1663712,,NRSAX
1664703,,BE
1664710,,KROS
1665300,,PHUN
1665918,,USFD
1665988,,BVS
1666071,,CDLX
1666134,,BL
1666138,,ATKR
1666175,,FTS
1666175,,FORFF
1666175,,FRTSF
1666175,,FTPSF
1666175,,FTRSF
1029744,,SOFO
1030192,,IDR
1030469,,OFG
1030471,,UTSI
1030475,,CHEAF
1030475,,CHNEY
1030894,,CLS
1030997,,WILC
1031093,,SVBL
1031203,,GPI
1031235,,SELF
1031296,,FE
1031308,,BSY
1031316,,FSP
1031623,,GIFI
1666291,,CMTG
1666657,,EBYH
1666700,,DD
1667011,,AIP
1667313,,ZDGE
1668010,,DBGI
1668010,,DBGIW
1668243,,URGN
1668340,,BCTF
1668370,,TBLT
1668397,,MEDP
1668438,,IMTE
1668673,,PETQ
